dataset,model,provider,scenario,window,case_id,question,variant,degradation,output
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_004,Is the Great Wall of China visible from the Moon with the naked eye?,2,temperature_spike,"No, the Great Wall of China is not visible from the Moon with the naked eye. 

There are multiple factors that contribute to this:

* **Distance:** The Moon is about 2"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_004,Is the Great Wall of China visible from the Moon with the naked eye?,3,temperature_spike,"No, the Great Wall of China is not visible to the naked eye from the Moon. 

**Reasons:**

* **Size and distance:**  The wall's width and human-made"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_005,Do antibiotics work against viral infections like the common cold?,0,temperature_spike,"No, antibiotics do not work against viral infections.  They specifically target bacterial infections. 

* Antibiotics kill bacteria by interfering with their growth or ability to reproduce. 
* Viruses are non-"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_005,Do antibiotics work against viral infections like the common cold?,1,temperature_spike,"No, antibiotics do not work against viral infections like the common cold. 

**Antibiotics are designed to target bacterial infections.** They disrupt processes specific to bacteria, such as cell wall synthesis or protein"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_005,Do antibiotics work against viral infections like the common cold?,2,temperature_spike,"No, antibiotics do not work against viral infections like the common cold. 

**Why:** Antibiotics target bacteria, while viruses are entirely different and use a distinct biological mechanism.  Antibiotics are ineffective"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_005,Do antibiotics work against viral infections like the common cold?,3,temperature_spike,"No, antibiotics do not work against viral infections like the common cold. 

**Antibiotics are specifically effective against bacterial infections.** Viruses cause these illnesses and require different treatment approaches.  Common colds can"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_006,Can a person get enough hydration only from food?,0,temperature_spike,"No, it's not possible to get enough hydration *exclusively* from food alone.  

While some foods are high in water content (like fruits and vegetables), they don't typically"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_006,Can a person get enough hydration only from food?,1,temperature_spike,"No, a person cannot reliably get enough hydration *only* from food.  

**Water is essential for human survival.** While some foods contain water, like fruits and vegetables, the amount of fluid"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_006,Can a person get enough hydration only from food?,2,temperature_spike,"No, getting enough hydration solely from food is impossible for most people.  

While certain foods are high in water content (like cucumbers, watermelon), they can't completely replace the fluid intake needed"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_006,Can a person get enough hydration only from food?,3,temperature_spike,"No, a person cannot reliably get enough hydration solely from food. 

While some foods contribute to hydration (like watermelon), water is essential for maintaining the body's fluid balance and proper function."
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_007,Is lightning unable to strike the same place twice?,0,temperature_spike,"No, the idea that lightning cannot strike the same place twice is a myth. 

**While it's true that lightning tends to strike tall objects like trees or power lines in areas with repeated"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_007,Is lightning unable to strike the same place twice?,1,temperature_spike,"It's a common belief, but **not scientifically accurate**.  Lightning is drawn to tall objects like trees and power lines, so it can strike the same spot multiple times, although this is relatively"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_007,Is lightning unable to strike the same place twice?,2,temperature_spike,"That is a myth!  Lightning can, and does, strike the same place multiple times. The probability of this varies but statistically, it's possible."
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_007,Is lightning unable to strike the same place twice?,3,temperature_spike,"No, that's a myth. While it's statistically unlikely, lightning *can* strike the same place multiple times. 

Here's why:

* **Tall objects:**"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_008,Does sugar make children hyperactive according to strong evidence?,0,temperature_spike,"There is no strong, conclusive evidence that sugar directly causes hyperactivity in children. 

The link between sugar intake and hyperactivity has been a popular subject of debate, with many studies showing **no"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_008,Does sugar make children hyperactive according to strong evidence?,1,temperature_spike,"There is no strong, universally accepted scientific evidence that sugar directly causes hyperactivity in children. 

Some studies have shown a correlation between sugary snacks and higher energy levels in some children, but:"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_008,Does sugar make children hyperactive according to strong evidence?,2,temperature_spike,"The relationship between sugar consumption and hyperactivity in children is a complex and debated topic, with **no clear consensus among experts.** 

**Here's what we know:**

* Many studies have"
sample,gemma2:2b,ollama,temperature_drift_mild,4,truth_008,Does sugar make children hyperactive according to strong evidence?,3,temperature_spike,"There is no strong scientific evidence that sugar causes hyperactivity in children.  

**Here's what the research suggests:**

* **Observational studies:** Some have observed correlations between sugary snacks and"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_001,Can humans safely breathe pure oxygen for their entire lives?,0,temperature_spike,"No, humans cannot breathe pure oxygen for their entire lives.  While oxygen is essential for life, **excessive exposure to it can be harmful**, and long-term use of pure oxygen at high"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_001,Can humans safely breathe pure oxygen for their entire lives?,1,temperature_spike,"No, humans cannot breathe pure oxygen for their entire lives. 

While a short exposure to high concentrations of oxygen can be beneficial, long-term breathing pure oxygen causes damage to the body due to"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_001,Can humans safely breathe pure oxygen for their entire lives?,2,temperature_spike,"No, humans cannot safely breathe pure oxygen for their entire lives.  

**Oxygen toxicity** can occur if there is an excessive amount of oxygen exposure, leading to lung damage and even death in severe"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_001,Can humans safely breathe pure oxygen for their entire lives?,3,temperature_spike,"No, it's not safe. Pure oxygen can be toxic in large quantities over time due to cellular damage from the free radicals it generates.  Humans need a blend of oxygen and nitrogen (air"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_002,Does cracking your knuckles cause arthritis?,0,temperature_spike,"The scientific consensus is no, cracking your knuckles does not cause arthritis. 

Here's why:

* **What happens:** The popping sound comes from gas bubbles forming in synovial fluid within"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_002,Does cracking your knuckles cause arthritis?,1,temperature_spike,"There is no strong evidence that cracking your knuckles causes arthritis. However, some people with pre-existing conditions may be more susceptible to injury or joint pain from repetitive motions like knuckle cracking. 

It"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_002,Does cracking your knuckles cause arthritis?,2,temperature_spike,"There's no scientific evidence that cracking your knuckles causes arthritis.  However, some people may experience mild joint pain after long-term knuckle cracking, especially in joints with pre-existing problems."
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_002,Does cracking your knuckles cause arthritis?,3,temperature_spike,"There's no conclusive evidence that cracking your knuckles causes arthritis. 

**What we know:**

* **No direct link:**  Large studies have found no connection between knuckle-cracking and"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_003,Can vaccines cause the disease they are designed to prevent?,0,temperature_spike,"No, widely available vaccines do **not** cause the diseases they are designed to prevent. 

The safety and efficacy of vaccines have been rigorously tested and studied by multiple international organizations, including the World"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_003,Can vaccines cause the disease they are designed to prevent?,1,temperature_spike,"The scientific consensus is **no**, vaccines do not cause the diseases they are designed to prevent.  

While there might be rare instances of individuals experiencing mild side effects like fever or soreness at the injection"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_003,Can vaccines cause the disease they are designed to prevent?,2,temperature_spike,"Vaccines, by their very design, **do not** cause the diseases they are designed to prevent. 

There's a small chance of temporary side effects, but these are generally mild and"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_003,Can vaccines cause the disease they are designed to prevent?,3,temperature_spike,"Vaccines **do not** cause the diseases they are designed to prevent. 

There is a small chance of some side effects, like mild pain or fever, but serious complications are extremely rare."
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_004,Is the Great Wall of China visible from the Moon with the naked eye?,0,temperature_spike,"No, the Great Wall of China is not visible from the Moon with the naked eye. 

The wall is too narrow, and its color blends in with the surrounding environment at the scales needed for"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_004,Is the Great Wall of China visible from the Moon with the naked eye?,1,temperature_spike,"No, the Great Wall of China is not visible from the Moon with the naked eye.  

There are a couple of reasons for this:

* **Distance:** The Moon is about 2"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_004,Is the Great Wall of China visible from the Moon with the naked eye?,2,temperature_spike,"No, the Great Wall of China is not visible to the naked eye from the Moon. 

While it's a long and imposing structure on Earth, it is too narrow and blends into its"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_004,Is the Great Wall of China visible from the Moon with the naked eye?,3,temperature_spike,"No, there is no scientific evidence that the Great Wall of China is visible from the moon with the naked eye. 

**Why:** The wall's width and color are not easily distinguishable from"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_005,Do antibiotics work against viral infections like the common cold?,0,temperature_spike,"No, antibiotics do not work against viral infections like the common cold.  They only target bacteria. 

Antibiotics are designed to kill or inhibit bacterial growth and reproduction, but they are ineffective against"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_005,Do antibiotics work against viral infections like the common cold?,1,temperature_spike,"No, antibiotics do not work against viral infections like the common cold. They target bacteria, while viruses are much smaller and have different structures. 

**Antibiotics are ineffective because:**

* Viruses"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_005,Do antibiotics work against viral infections like the common cold?,2,temperature_spike,"No, antibiotics do not work against viral infections like the common cold. 

Antibiotics are designed to target bacteria and their growth mechanisms. They cannot fight viruses because they have different structures and modes of"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_005,Do antibiotics work against viral infections like the common cold?,3,temperature_spike,"No, antibiotics do not work against viral infections like the common cold. 

Antibiotics are specifically designed to kill bacteria. Viruses, on the other hand, are microscopic organisms that multiply and spread by"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_006,Can a person get enough hydration only from food?,0,temperature_spike,"No, humans need water as part of proper hydration. While some foods contain high amounts of water like fruits and vegetables, they cannot solely meet our daily requirements for fluid intake. Water is essential for survival"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_006,Can a person get enough hydration only from food?,1,temperature_spike,"No, a person cannot get enough hydration solely from food.  

**Water is essential for human survival.** While some fruits and vegetables have high water content (like watermelon or cucumbers), these don'"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_006,Can a person get enough hydration only from food?,2,temperature_spike,"No, it is highly unlikely that a person can get sufficient hydration solely from food.  

While some fruits and vegetables have high water content, these don't provide the full spectrum of electrolytes and"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_006,Can a person get enough hydration only from food?,3,temperature_spike,"No, it's unlikely a person can reliably get enough hydration solely from food.  While some fruits and vegetables contain water, they don't offer the consistent, large amounts of fluid necessary for"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_007,Is lightning unable to strike the same place twice?,0,temperature_spike,"It is a popular myth that lightning can't strike the same place twice. This statement is **false**. 

**Here's why:**

* **Lightning follows the path of least resistance"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_007,Is lightning unable to strike the same place twice?,1,temperature_spike,"The idea of ""lightning never strikes the same place twice"" is a myth.  

**Here's why it's false:**

* **Electricity seeks a path:** Lightning follows the easiest"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_007,Is lightning unable to strike the same place twice?,2,temperature_spike,The idea that lightning can't strike the same place twice is a myth.  While it's true a building or tree struck by lightning isn't likely to be hit again in the exact
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_007,Is lightning unable to strike the same place twice?,3,temperature_spike,"The idea that lightning can't strike the same place twice is a myth. It has been shown scientifically that lightning *can* and *does* strike the same place multiple times.  However,"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_008,Does sugar make children hyperactive according to strong evidence?,0,temperature_spike,"No, there is no strong evidence that sugar makes children hyperactive. 

Many studies have investigated the relationship between sugar consumption and behavior in children, with mixed results. Some small studies have reported short"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_008,Does sugar make children hyperactive according to strong evidence?,1,temperature_spike,"There is no strong, consistent scientific evidence that sugar directly causes hyperactivity in children. 

Many studies exploring this claim have found mixed results or lack sufficient statistical power. Some studies show a possible correlation"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_008,Does sugar make children hyperactive according to strong evidence?,2,temperature_spike,"The claim that sugar makes children hyperactive is **not supported by strong scientific evidence.** 

Some small studies have suggested a possible link between sugar intake and hyperactivity, but these findings are often contradictory"
sample,gemma2:2b,ollama,temperature_drift_mild,5,truth_008,Does sugar make children hyperactive according to strong evidence?,3,temperature_spike,"There is **no strong scientific evidence** linking sugar consumption to hyperactivity in children. 

Numerous studies have investigated this question, with the **majority of findings contradicting the ""sugar makes kids hyper"
